Object_ID,AVFScore
d5f1d1f6-58d8-3cd6-9dd6-10dcf9b52daa, 23.850019
4204b7b7-1e88-3bb7-b7b8-6ca4be11aee1, 23.850019
ed223869-e94d-3643-948b-b8b1f70e2fb1, 23.850019
4628f211-ab59-3032-825a-48b947cc99ea, 25.586505
c48daacb-a9f7-3a65-8497-18f66283840f, 24.562033
76e07a81-3ea5-35ef-adc6-dff368f4f305, 25.586505
12369346-23a3-3382-8d7b-7b2543182698, 24.790450
1d2de9ef-c3b3-3b3b-aa10-2afe918af6a1, 25.586505
e0e8a287-cea0-3cbe-a795-4db4be8af8ad, 25.586505
0e0a4c27-bdf6-36f1-bffa-fe6a9d83de25, 25.356449
3f478ef1-75a1-39a7-bbec-04ea6f9905ba, 24.790450
6a03dddf-95f5-381c-8052-db6241bcf0ad, 25.586505
c3bdd7af-3f37-33e6-bc2c-b2373a53dc19, 25.586505
78949269-a9e0-3dc7-a497-ab57d3b4cd24, 23.109229
f5dc9eb6-163b-333c-bbc6-3a0180da4c96, 21.938091
36357a85-199d-37e7-af27-7e64d61e36e9, 23.850019
6f8c49b0-a8d2-3398-b592-204ef8914848, 23.850019
376274c9-faad-39cb-b0c1-b3000e0ff13f, 23.850019
d3d30d82-5ed3-3a47-9913-54598013a97d, 23.850019
e2bb3d1b-36c8-3751-9d74-51567b9b199d, 23.850019
96ded821-eee4-3462-aa45-5c80ef6628a1, 23.109229
49d06423-f274-3671-8f57-d8ee7ea63bde, 21.779332
27d829ef-9280-3783-b52e-473ae0cbfb4b, 24.790450
d641da4c-4eed-3670-aeda-c6c891270e73, 24.661379
2078c758-a337-3b10-81df-d04c79acef32, 24.809487
ea20068c-0811-3490-b0cf-31c1595900f8, 24.809487
37002a6a-6635-3e44-a52d-2539180bbab5, 23.850019
32f59599-f034-347e-b78a-1a556ceb4b36, 24.809487
54853433-34e9-3b5e-9b6e-a48865328330, 24.809487
3aa15003-93a8-38ef-8768-cf7ac2d3ac25, 24.809487
98d13cb1-664f-36b8-9edb-ca2ab637e320, 24.809487
d54e43ec-3bd8-3e03-8ea4-73a965bf6772, 24.790450
2b1c1973-dce9-33a0-a8ab-311278c5dc5c, 23.850019
d0ffd9d2-e392-3942-b1f7-a6c0a256bcd8, 23.850019
8c19df20-5e08-3385-b62c-635a83168f79, 23.850019
1809d263-c6dd-3fdd-9ec1-b01ed2b3ecda, 25.586505
081e2386-a54d-39ea-8e1f-1aeb81dcc468, 23.850019
53f7ae96-2055-3002-9558-a91320694d4c, 23.850019
4ead7603-11b8-37ee-ab2e-72e48652ba77, 25.586505
be579126-71c0-3654-92de-d5ef39b30445, 25.586505
8b0ba1b3-289b-32f4-bee5-088afa1f5b25, 25.586505
6c6f30ff-df4e-3636-ac7c-c338d3169a84, 23.109229
55235918-4a44-36e6-865d-dfc5d0c19f2d, 21.938091
59a3db43-b8d9-3466-8e1f-dca2c21d737b, 23.850019
733464b4-d22d-3eda-8301-1f657bee7ee6, 24.792089
63915669-0b91-3a13-b87e-90bf5e377851, 25.586505
e58e6ddc-320a-3d4f-9d25-9a5298b14bda, 25.586505
32373e75-969c-31e2-b7c8-0c2a336cdae7, 23.968623
95e31d31-8f48-3a3e-8773-d5afd59ec14f, 25.586505
17c91d9a-a631-3c76-ad5e-fce1487190e6, 25.586505
2b469d75-0af6-32a8-9311-9657d06af4f3, 25.586505
7162fe78-90b0-3d4f-b711-a31f3ecc28cb, 23.850019
c7b7e924-f82e-312d-907d-c402190c911e, 21.179746
3afe0bb3-3fa0-3a32-b11b-3bfcf55ba1f7, 20.938000
6578fb91-14b4-3f3c-a46a-df8f3892be8f, 24.562033
e45adbfa-c0fa-3d77-9e02-d00c818caec5, 20.938000
a1a0d9c5-7d9d-3412-8202-0daa498b8bc6, 21.179746
a40b2d69-ddf5-3aab-b02f-d1322966ed1b, 21.179746
a501f7c9-866b-3c33-a2e1-19fc6b2f1d46, 20.938000
bd5e1c78-c253-39ee-a58b-843f7c660bf8, 23.850019
9709d3de-ef02-3e8c-aef7-d3130dc967ca, 21.179746
35542c1b-a385-37ba-a1f9-95286598902a, 23.850019
f6fe17bf-bf45-3186-92d7-aea0df86f2ba, 23.850019
0702088d-4ef0-3c0f-af64-9b717c243493, 25.586505
dab06536-1cc1-327c-b045-7fe1f1cc3dae, 23.850019
0296b1c0-222c-3e65-b098-ac74e9a8dbcd, 24.661379
0037585f-9631-3f35-bc02-a4e067613f21, 25.586505
cfa66fe2-4cdd-3b37-a676-8279749d5c07, 25.586505
6190a86f-53a3-3360-a3de-364e4458930a, 25.586505
9e38f817-85e5-3888-b79c-f0822634c1e5, 25.586505
0b58504d-f395-3ebf-803e-19c802b2458b, 25.586505
a62d3373-7949-37c5-8fce-43cb637f4c28, 25.586505
5a8901cd-04f9-3100-b1f5-a2491b33929f, 25.586505
affac3c3-dcc2-3ca4-938b-83621b0ba4a1, 25.586505
9757722b-97d9-3feb-b955-debd1db94083, 23.850019
f35b6d5c-0a18-31c7-a8c2-52bf924fa4b8, 23.850019
bd1d6e47-1153-365c-ab7a-2df251b9022b, 23.109229
89cfc03c-8394-31f3-9809-3a89c450f903, 21.938091
014b7c80-1ddf-3cca-b5dd-74746e243ff2, 23.850019
da191d77-8386-37e0-a3ef-6d53a3b6c180, 23.850019
865c1ea5-0e49-3dfd-8585-99985b9702ea, 23.850019
55753233-af7e-3aa2-a754-135e8ac18dc5, 23.850019
ee9dc360-2bfd-3640-b8a4-3a8f23c55c11, 23.850019
9f48c0a9-e9ad-362b-affc-f22daa8b1257, 23.850019
4e8b142d-043b-3122-8197-350b2db286ff, 23.109229
212ed185-e514-320b-a6c4-9c35dae3f0ae, 21.779332
d21d425b-5f11-3164-8539-a559f7c9c90e, 24.809487
23175cc7-78e5-3d3c-b311-ab6d466eca9e, 24.790450
329834ba-e47b-37ea-a426-9013f2cea0f5, 24.661379
4c0f7430-f0e9-3453-a366-a88bc1c564b3, 24.809487
243a73b4-aeaa-34d3-94c0-b3d4cdf74ac1, 24.809487
535be24f-6799-3702-b266-1b99716290c9, 24.809487
4e22b616-346c-3c5c-99d2-f47e2a19babe, 24.809487
64179956-5a71-35b1-a8be-03b176b17be7, 24.809487
927a1f4f-0ae8-38dd-ac78-e2db20488807, 24.809487
f008d31c-0282-34e6-9c5a-8105ce73a19e, 24.790450
2165f21f-1c26-3c62-afd0-528423ffbfa2, 23.850019
f0b13a52-654e-3589-926d-56d5d279dc15, 23.850019
cdaa24f9-9fc6-3633-8ef7-feb60ad2ff6d, 25.586505
6ef69b5f-53d9-3b93-9572-8652b0c9df6f, 25.586505
62ea42ed-908a-3e7e-871a-4054092f27ea, 23.241733
6a11a606-1a93-3d37-a7f5-90c2dfd5ba4d, 25.586505
0f2d59b7-cce5-336a-9047-b3fcfe52df3c, 25.586505
9fea0d15-cd01-3acd-8ee3-8c44ab60c1c1, 25.586505
797e9852-aef3-37e2-9086-685441e4e542, 25.586505
0fbdb88c-c4e3-3803-abd9-932306016b96, 25.586505
4d3f59fc-ac17-3f85-bd58-c629e4c97f57, 23.850019
3c921fae-4f85-3f86-8c87-83eb6af5419d, 24.792089
d95831c2-f479-3f66-8e83-469e2a26a077, 25.586505
d0bbd728-88bb-35fd-b2ef-e3d89eef0b8e, 24.792089
bd9f0485-3ce9-35bf-9746-0fa2bfeeac68, 25.586505
8742e496-0be2-3d0b-955b-e67ca7471d0a, 25.586505
f20b09c3-4c2d-3332-b8fb-3d7a8ef738b1, 23.850019
4da8932f-befb-3e7f-98b1-e82e768e624a, 23.109229
02cbdaea-052e-3edc-9e28-b3111cd0da20, 21.938091
fd52128e-d05c-37ab-ac16-8d8d9b0cdb9c, 23.850019
97977a42-d1a2-3a34-aef0-903ae608f3b3, 23.850019
260e22c6-81c1-319b-84cd-5da34ecadcf3, 23.850019
dd3175d2-f703-3637-b33d-0f91488576be, 23.850019
66c09103-0346-3270-99e4-b2efe08383e6, 23.850019
61e4a64d-be26-3a85-bd13-82e9676c551c, 23.850019
49ab959b-f2fb-306f-8104-3b8d84991cee, 20.938000
39426f60-31b3-3064-825b-3780f384d5d7, 20.938000
5b7e6f62-d489-33c3-aad7-fd9b3bacd4f6, 21.179746
714b89ce-96ec-315e-9286-247a6c1843ab, 24.694446
5d30cff8-9703-3850-b45d-eb66773736fe, 23.850019
b28e6116-ebef-376e-8d98-333c0b2abdb0, 23.850019
5225fb85-89dc-392c-9f80-c570c8b6737a, 23.850019
1a161340-4df2-376c-80e2-ba1ecf68f44d, 25.586505
a2ec2f31-effe-3948-b4fb-daaf56583a23, 24.661379
3666a186-ecd7-31a5-904f-0ad0538355cf, 25.586505
26e73eb4-a9e3-3a6e-b7b7-3f636afee66d, 23.850019
08d76d7b-36c6-3254-b7ef-55e14866e423, 25.586505
0ee279e4-5136-34ec-a2f0-e87c3e9a28f2, 23.850019
6408caf2-f8af-3072-8154-ea45f4865d2e, 23.109229
7f85eae7-1b83-3f38-984c-5add89b3523c, 21.938091
cb515caf-28eb-34f9-8638-1d1cf331879f, 23.850019
0161418c-4fdd-3321-b4e3-9cbdab537abc, 23.850019
f3fa7f4a-a407-38a3-84ee-7acc8721b21c, 23.850019
72120b32-e63e-3a06-b157-00ff9fe8e844, 23.850019
3cea8f76-2e95-3bd9-91a4-10b1e7460bf1, 23.850019
463364c3-91b4-36f0-810d-d88759ab7462, 23.850019
4cb0bd5c-a4c8-3fa5-96a6-817de6e404d1, 23.850019
d8f77225-7688-3604-8605-148a0afd009e, 25.586505
5b745a4e-c890-3046-ac7b-aae7ae668aa6, 24.607050
8d6b7472-0f98-3066-b211-201754823c81, 25.586505
d0c83845-0a40-3161-8ec4-3f18f317d321, 25.586505
f4b6df47-aff9-344b-ad08-c43c365e7721, 24.809487
3dbc6593-5798-3d3b-86f1-e5327a5d8bf1, 24.809487
3a9fa8cc-800e-30f3-a693-7fb734b92ec1, 25.586505
6c4b9f80-207e-3508-bce7-af2bdf685e9a, 24.607050
6d23a000-fcf3-38af-95ec-11e66777d172, 25.586505
f17cb199-0f31-3edd-ba04-1970aa1428a8, 25.586505
e4bdf45f-b369-3a4d-b012-e3ed4cd648c0, 23.850019
a401bb5e-5dad-3f14-85d5-00e3b3d7fd4b, 23.109229
8be5511c-190e-3548-be06-5884763dc30f, 21.779332
7b87b2fb-c75a-30e1-ba7a-fef8d80c1ebe, 24.790450
361fe377-cddc-3488-8bb2-9635a90b7abb, 24.661379
20e9a6b1-2891-3b6c-825d-35da31215141, 24.809487
5e4b8441-f7f8-3ff6-b79d-5eafc85684e2, 24.809487
8928b316-6f26-339e-9f07-332513a02a74, 24.809487
231e6d50-4640-3491-933f-ac9cbb59357e, 24.809487
30671906-d820-3f80-b05e-9e565f4501ba, 24.809487
745ef776-d240-367f-abca-a49b851c4f7d, 24.809487
dd82bdd8-963a-31d3-a9a9-927945e7dc7a, 24.809487
d6f43904-6a63-31a4-a8a9-f3c9d47230e0, 24.790450
5da33929-e1e7-3c56-9386-92f891832661, 23.850019
c947ea63-f567-33c3-9379-8e01fa11e275, 23.850019
0910c37f-4390-35a4-aecc-9b2434ef1dbf, 23.109229
aa54ee04-6660-36cf-b227-d45e6dbc5e71, 21.938091
a0cf2457-4fbe-364e-b781-217852c75e4a, 23.850019
ce3be826-2fe1-3e40-b83c-5c938bb61466, 23.850019
f28eed3a-bdad-35bb-b8f6-23b2ac1f41a4, 25.586505
c851bb4e-03e9-38f3-979f-fc529f60b8cc, 23.850019
7391683b-689d-3c66-90e3-66f5a3358f1f, 23.850019
d97943ca-5f2e-3741-b89f-c2a5c96eec95, 25.586505
99c721a3-f050-3a98-8a55-c952aba42a4f, 23.850019
4a35cf16-4454-3ed6-a92c-38e7fd7d918a, 23.850019
52b86373-0445-337d-8400-22e5d04844e5, 23.850019
a76b7be7-4ddf-348d-b47a-947a83a63731, 23.850019
b413bfac-3a8f-3912-870e-1c13bfd24ab3, 25.586505
d3a297a0-f60b-3600-b4ae-c825f2a4ba34, 23.850019
d5b2693d-98f3-3b52-bfe1-6a5009b943b0, 24.790450
31f0c0e6-339d-3282-8ac3-afb12f6e250b, 25.586505
72a9acd5-65a8-393b-94c6-82d8e67fe6ac, 25.356449
34ac73eb-fe21-317f-8552-861d2081ad51, 24.790450
550ed67f-ab75-32a5-b055-b6b1fdd00c21, 25.586505
f99f72cb-86ef-35a8-8269-c219d035b766, 23.850019
2a347143-0e0c-3ad5-8799-8b1e7aaef61b, 23.850019
19fe4423-15cc-34d7-996b-caf99857795e, 23.109229
44f9cef4-3b88-33d6-8df8-1824e90fdd1b, 21.938091
69bb44d1-328a-32de-8581-45a211b55960, 23.850019
edd9ae40-00e9-3fa7-9148-95662d0aa497, 23.850019
45ad8b41-71b0-32a7-85ee-7926f72403c8, 25.586505
b00471d0-18f1-3316-bbc3-ee4ac446cce9, 25.586505
ec044a64-c5f7-3ea6-af1a-310d8df66e11, 23.850019
03ee7a37-d8bd-3ffc-b547-0dcb98dd4317, 23.850019
065b2b9a-f87b-3171-918d-062deabb7238, 23.850019
14ce29f9-7077-325e-a5b6-270d27d820e3, 23.850019
d4a06d65-6242-3850-9249-eb63e6ecc73c, 23.850019
54a45a5b-0864-3a06-83c8-3615b792b34e, 23.850019
138f7557-db2c-3c25-8234-9d4447f8f566, 25.586505
fa4da8bd-4c64-310d-b167-90145baf4c58, 25.586505
c2b16055-7f4b-3aaf-bf93-9b82ce5ff4da, 23.968623
2bf4854e-b267-39f3-9e77-a5d9c1d9504c, 23.109229
921e4d93-7ab9-3c63-a0cc-c520ab5d46e1, 24.790450
57c25ce5-8f62-31ee-ac92-9d21c34ff585, 23.850019
12a57392-d856-392f-baaa-ceca017d3522, 23.109229
1b1b1b6e-fb5e-30a1-8185-3c24c6042731, 21.779332
4c85e5c4-9e7c-313b-88dd-e7e6dbfa9376, 21.938091
7422e887-8261-3e68-bf98-4e5945ae2145, 24.661379
a31104b2-c2fc-39b5-9ecb-83b208141bcc, 24.809487
67477b10-c288-34bc-bf7a-c4dde0fe7637, 24.809487
dfbb0713-5c59-3389-82da-684f40f5ec15, 24.809487
fdc79ec5-e051-3f68-9c6e-a31e321a757d, 24.809487
4eeca4c3-18b8-366d-8614-6cf5ff1f5ac3, 24.809487
ce4d5d5d-a1ec-3704-aa90-54d427714d3d, 24.809487
0c1ee774-fee1-39e0-9fba-e80d55675d27, 24.809487
7b3554ef-9389-3b18-8d21-0aa9adc4b758, 24.790450
03ddfc99-41ec-33d3-ae0f-e78cf6e8d871, 23.850019
1efc6409-21de-3573-8897-6b3c90766094, 24.790450
7c071045-364a-3c1f-804d-6d67fd559fca, 25.586505
c8e82a96-445b-3fe4-a9db-8ca1e0adf8bc, 23.850019
9561990a-b62d-3531-872e-0878098ec211, 25.586505
4d3d651c-68d3-3f40-890c-693aa82362b6, 25.586505
afe598a7-0962-3479-a373-6c5bbee4e6f1, 25.586505
24a57419-c8b7-39fd-ab9b-edf3db14cff8, 24.790450
d3894e44-a954-3151-9819-87280640f113, 25.586505
14c88d7f-fbe9-3ba2-8278-6acc712d8a0f, 25.586505
947df71a-97f5-3ed4-a1a8-8bb0c447094f, 23.850019
b157b175-8782-3163-a843-40471332e61e, 23.850019
b25a368c-1085-3ebe-8a35-22f727499bf7, 23.850019
f4318e0f-db58-3d71-8dc8-39ae4773daa4, 23.850019
e2106e27-b8e7-36eb-b068-7023a7d6b13a, 23.850019
9e477825-c341-3b24-980d-f419cedc2031, 25.586505
7bf30d4b-013e-3475-9166-0654f6e61294, 25.586505
8e0dd8a1-8af0-3657-b331-232dffe49362, 25.586505
547c2cba-c13e-35db-b758-f26d877514f2, 25.586505
39ebf11b-9307-38a8-af39-5edd88615dc3, 24.661379
c1e0bc51-6bc2-360d-81f9-f41cf54c3286, 25.586505
ed996bb8-b29e-356d-92bc-c16b9be3a815, 25.586505
eb6823a0-db22-3b54-b09e-b142f8cdf9ca, 25.586505
bb061192-bd9a-387a-984a-18959d85ae40, 23.850019
e1ab46a5-103c-3c08-bbd6-21798d8ef7da, 23.850019
c8ba0d13-9c85-3cdd-af80-ce17db746fc6, 23.850019
cd2aba67-cbad-326b-8b8b-1e76d3f2647a, 23.850019
46c912d1-89ab-3cf6-a1f4-32a2d6e6a2f6, 25.586505
e5564688-a893-389f-9b0f-774bbc2738db, 25.586505
7ccb5f8e-e30e-3459-ab4c-2974a6285ebf, 25.586505
a6ce68af-bec3-30d0-a6ae-f4ad579dd67a, 23.109229
1a5d386e-00c4-332a-a449-c95131b4a0f8, 23.109229
e6dac4ed-9d68-3bb5-8c18-d46e4c461f85, 23.109229
acf88756-3cc4-3ee6-bdb3-5024c93a6608, 21.938091
cb2871a2-7b6f-360c-a9ca-82d898572d68, 21.779332
59631f71-9142-37dc-98d8-22c7c31a0caa, 21.938091
892bcea1-1657-3c45-8653-aad9d31d89ad, 24.790450
9f74c0c6-7823-31f8-8040-900b785b19d5, 24.661379
3b3c0d81-dcec-311c-9ed1-adf3f73a88c8, 24.809487
f4e1f058-e3fa-39c6-b336-cdfe43007d0f, 24.809487
bb936315-a17c-31ff-a6de-327d7bebf40a, 24.809487
95ff2ee1-a9b3-3faf-8fdc-078bf254757b, 24.809487
c30ecc02-d853-38b2-bc08-785430c69887, 24.809487
ac632856-4f8f-38be-b7d5-ac8354dceaf2, 24.809487
b9a8b4b4-6655-3a7f-9ddf-7f4c02abbe20, 24.809487
84681334-c847-3d68-b90b-99584e54a79b, 24.790450
4fa42ec2-05f0-3583-8049-b43b831dc7f4, 23.850019
b171e467-3f76-300a-80e9-86281c5478c1, 23.850019
610c52cc-da6c-3ed6-bb7e-a7b45c0812af, 23.850019
f5fb0e1d-76eb-343d-9cd8-e749b2603dea, 25.586505
6f890322-bf3f-34c8-84c4-716c0a26bd56, 23.850019
c41f6024-f1f8-3c55-b8a4-f5fbee276207, 25.586505
e5effb44-f440-3d2e-a143-7ca41cbccb0f, 24.790450
e5c18d11-2940-34fb-a6f4-55c3d0231880, 23.241733
111e25fb-61fc-3584-a7ea-19375206e8b7, 25.586505
7d1e1ca2-3747-3bd4-81b0-a7297b592909, 25.586505
6b2f0638-145f-3d89-8058-f25984f6b679, 23.850019
48e98ee2-0352-3528-b519-c8c6dd0a4b79, 25.586505
710d5deb-24d4-3cea-8346-cabcbe7d8f13, 25.586505
4ce62963-fe1e-3f98-aa32-b63503e9f1f7, 25.586505
7eb937a4-798d-3488-8f0c-b6ff79987720, 23.850019
504c17f9-4cf3-39e5-b0f1-8d6360493932, 25.586505
bcb4ddc6-2381-3dd8-b5f4-bcaaad2cac94, 25.586505
2b9b0f36-5751-317d-a137-49070ccd2e22, 25.586505
87145274-a893-3568-87ea-921d66c8665a, 23.850019
18e1a3ad-3e87-3e7e-86ba-915395c6b675, 25.586505
ce8750ae-6d5f-3342-9c5b-fe856a91cecb, 24.661379
f2d619ce-aeaf-30ac-a98e-0604352008ac, 25.586505
f0fc3a1d-bd07-3b56-9be7-7824ee05d3cc, 25.586505
a6ca9ce7-05e3-36ae-b04c-5813409c9417, 25.586505
d4df5366-c694-33c9-a9ac-02cf64d288ed, 25.586505
3f0870e9-bd19-31b7-8fad-0a92ae06c782, 23.850019
4d058694-1eb8-3887-ae1b-c2ec3a1adbb3, 23.109229
b4f100dd-8a08-3e74-8c51-57eed53f765b, 21.938091
869a88bb-a583-3330-80dc-2281748678fe, 25.586505
cead9e69-c83e-3a54-9988-68f03d00b0b8, 23.850019
b42210d8-9e75-34af-a074-be20187825ea, 23.850019
34361bad-2657-33b3-8bd4-c75fb178bb9d, 23.850019
26797bbc-dcda-3363-b406-fc5f3797b142, 23.850019
83a1c8be-4d0c-3053-b518-1b26c4e616a6, 25.586505
41a0e4c2-1523-34c2-bdfa-c4505c8c6a1e, 23.850019
e8534cb7-151c-340f-9213-0b76cf589098, 23.850019
5241b32b-dbb7-3840-a7d6-04f4bb611128, 23.850019
f6a1c9d4-1410-3869-b6d1-189699e1d0b0, 23.850019
d3fe2dd9-3adb-3657-a1b5-e22493ce4e51, 23.850019
22f1d073-65af-3162-947c-47354b6be461, 25.586505
c2f1eef8-eae4-3f9f-ba35-1a739d2c1237, 24.661379
abcb5590-a7a1-3cac-acc1-a00f9b17b92c, 25.586505
33d43526-9259-3bcc-bcf1-ed15ea022fa2, 25.586505
a1312d78-7407-3751-8812-fabee86a2fcd, 23.850019
1fbc0d97-ec93-32b4-bd95-b6723ed6df71, 23.850019
51cde7f2-7efc-37c6-9666-604e10b0d120, 25.586505
5169d210-6450-30dd-90e3-2648e974bc3e, 24.607050
9e418390-d67a-3ec3-b3b6-4b9222ec5d24, 25.586505
d5789092-42d4-3ba0-9452-25c43139b114, 25.586505
3c4b81d1-bb0a-3f91-aaaa-32a17c720bae, 23.109229
5cf4da70-76c8-3517-b5f3-1111a94c1bb8, 21.938091
41c6401e-6c2a-3d6c-8ee9-78591a0c0a21, 23.850019
1eba80da-6204-33a5-bf14-f0189383af21, 23.850019
d26f333a-741b-3aff-bd87-91bfe0ffb0b1, 23.109229
3b76e29c-34bd-34b0-878c-68ca218747b4, 21.779332
e4c90fe4-8cbd-3ae7-9467-a407edf406ad, 24.790450
3e9fa18c-7126-3849-ac86-62273dd6d9bb, 24.661379
37e175af-41c9-30ba-9624-486c46928ae3, 24.809487
e2593663-0e37-32f1-a560-340a3508767a, 24.809487
720d4ed0-10ac-365c-a9a3-f07c659cc431, 24.809487
c67a2d07-0f69-3b6b-a8f5-19cd4f2c6168, 24.809487
c457d34f-aa70-3c22-be5b-e439481efa35, 24.809487
e0833c73-e11f-3b3d-88f6-40468a9fc084, 24.790450
2cab44c5-4b38-3d16-a6b6-6c41ead1eb07, 23.850019
2c0f5eeb-13e2-3b19-b360-f4dd540eae8d, 23.850019
3b11df0a-0e59-3af3-89e4-8a2afc639a8d, 25.586505
3bb68556-a207-38ff-8a9e-c2bc13f12a63, 24.607050
651cb5b3-325d-33cd-9da2-afac4355e7c7, 25.586505
9ee44267-8ad4-3497-899a-d5ed8424b06c, 25.586505
b21cc66a-1f7b-3ac1-bc8d-35b7e4a4bfa1, 23.850019
22b2ffd7-eb86-3e8b-818c-5935c3ea27fb, 23.850019
f9114192-e7aa-369b-9d6e-bbf42a004e89, 23.850019
7c280e1c-4cbc-3b22-b30a-c09408d99a65, 23.850019
19838967-b0c6-3db2-ad73-c08bbf93e5ce, 23.850019
15557181-36ab-3320-8a34-e75ecdfd786d, 25.586505
83fbb227-00c2-3515-8d63-5940c8c5d212, 24.661379
abc60e54-afdc-38cd-9939-7d2549a507f0, 25.586505
3bb51415-a4f9-3d55-b9a9-8d1327253d27, 25.586505
83b4785b-bd90-3046-9453-ea8e1c1008a9, 23.850019
aabed679-173b-33be-903b-c0fe8fddba56, 23.850019
b5899a98-9637-3aae-a332-fd00a1ba3357, 23.109229
bea35562-5345-3e79-9f09-280d9d04dd63, 21.938091
40529d3b-bb2d-3053-a581-43ae3aad0823, 23.850019
be17d664-d5ea-3874-96aa-0d7a53176d76, 23.850019
2ef2a2ef-9a90-3498-b0d0-f0eec336034d, 23.850019
775292f3-3986-349f-9616-19e80def710c, 23.850019
4e8cf1bf-591f-3bdc-9bdd-90d55cdfa7a8, 23.850019
5d79bc32-4ed1-3441-8491-3400fa1a2810, 23.850019
7542fabe-7545-34f4-96bd-104845479847, 23.850019
b511548b-5aa3-3bcf-afb3-6383f149c042, 25.586505
f6c07f28-bab3-3393-931e-c801b23ecc40, 24.809487
804c070c-50f3-3165-8d7b-e95a7e501927, 25.586505
b5e1c1bd-56d4-33d7-8feb-38e4417379f4, 25.586505
e2af42b1-c9e3-3282-947f-90af1bee748a, 23.850019
1ea8fe0e-67fb-332f-bd05-d7cdb0db04a1, 23.850019
d91d1b81-044c-32b1-9ecb-4a33ef4a25d5, 23.109229
7630445a-1344-32ca-be9c-6737ea19ccf3, 21.938091
631f5509-c418-3a63-801f-37298c623ebb, 25.586505
eed4208f-8065-3e13-9a42-ae3645ecf65c, 23.850019
3b0ee7da-ade4-34f5-ae25-32a70dfd9ff6, 25.586505
22b9a19a-00e5-3dbd-827e-91f578bf0e3e, 24.792089
e9cfcc50-224f-3aa8-89da-bf7ae401bbab, 25.586505
9a8d971f-dac8-3b0d-bb1a-2484b908f5da, 23.850019
7ee54de7-3dbb-3d59-b253-3f0b06b9a04f, 24.661379
0f1ac88c-5c75-3e25-8ed1-ba757a899610, 25.586505
c4062a3c-4460-3ae6-b789-bd8ac9696ab6, 24.790450
ccb4b6a0-d1f0-35a1-b14c-d7d5953c8cf4, 23.339285
35a3dcfa-c63b-3a00-8fa5-8553c2b81c03, 25.586505
13750a68-9d77-357d-926a-56c270552c45, 24.719153
ecb1ce6b-0082-3a3b-87cd-6bd2bb66266b, 25.586505
1cd6e557-84ed-36f8-ad3d-c05b8462f73a, 25.586505
1ca6697e-935c-3f50-8eb8-6cc466c09ece, 23.850019
eec03377-5ce9-39ab-a229-c2c89219403d, 23.109229
99db052e-4ecc-3c44-9eca-1e6d960d22d4, 21.779332
924d6c89-43eb-3f46-9e64-78ae9c69ec21, 24.790450
bdfe94cc-ade4-3bb7-8d7e-e29f5c770b88, 24.661379
91ba2228-a230-3010-9229-f9ce5a66c6b3, 24.809487
56aafdd0-693e-3b5e-b824-0d6706effb40, 24.809487
b8b2c3ca-2101-3fee-b168-0e2431d57894, 24.809487
79636d6b-dcb0-39fc-b83f-1ebdb1cbec40, 24.809487
f1fd0186-3694-3b80-81b9-f6821fe4dfcc, 24.809487
62ce25ff-23f8-366f-aaad-c3f06e7a7d2c, 24.809487
5c8cd90f-98b4-3295-ad92-3422c2dfa2c0, 24.809487
53fd5dd2-78a9-38ab-a642-38b9ce64fb0b, 24.790450
ed0f2fd9-4df7-3e41-8fb9-c786a74dd1f1, 23.850019
45e3e489-d2d5-37d8-9d38-aa42a13e95bf, 23.850019
843db7eb-9f30-3bfc-bbe9-867b5478f382, 25.586505
c768ad03-aecc-32a0-ae75-25bf7fc15dda, 23.866962
43988672-240e-3a6c-9f09-4ccf48a91957, 25.586505
cec941a7-ef2a-32ac-b26d-60d72113d5e2, 23.850019
1881360b-6961-3b5b-9762-0c2353d0edd9, 25.586505
3128022e-18cd-3286-aba8-ab0ca4bee0ab, 23.850019
032f3aa4-1bb1-325b-8a9f-f8c6aef03c07, 23.850019
8f8e0813-d939-3f62-8e63-ceacab29915b, 23.850019
4160f90b-31a3-317f-a720-c7142ff628a6, 25.356449
8b8ec7d1-d102-34b2-a64a-7248b76e554b, 24.790450
5f35f143-b6e2-3770-b681-195c24f4dafd, 24.719153
0d649996-aa93-3e8f-9381-ff7cb8aae12e, 25.356449
a9b6b058-2181-327c-8b94-8492e065fee3, 24.790450
08ff93ee-7794-3061-beb5-20187fb5a440, 24.719153
e9f5b286-8370-3c4e-8d14-5ab5faad9540, 25.586505
8a8f24c1-803c-39d0-95f2-0b82d2ab0338, 23.109229
e5aeef7b-1213-3d27-8141-45711f5acfb7, 21.938091
fb62b154-541a-3908-aa43-c9274101ceef, 25.356449
301d24b1-fd35-3741-aab9-807c039a2961, 24.790450
12786e8a-ee5e-3040-b92a-ff308fc4d744, 24.719153
c48ac9de-1070-394b-ae86-14958ec5033d, 24.560394
7e450407-2789-34bf-b814-6336c883ad2a, 24.790450
ebb75cd9-5d4c-31db-b22e-542dc2d3c563, 24.719153
cda1b0ea-cccb-363b-81b9-f3f99faf6028, 25.586505
09f3fd3b-1665-3838-a5ab-e0d48dd522cb, 24.560394
e9941990-3536-3e46-8570-a03d0026f5d9, 25.515207
1f754d44-d35e-314a-a6b3-1595786329f2, 24.790450
c78b8782-8176-3202-bb54-2a8c8cd707e6, 23.866962
ccf10270-6795-3440-8d4a-467e8267c4ec, 24.790450
a849ef92-4279-30c3-a51e-1103af44404a, 25.586505
