Object_ID,EVENT_ACCEPT,EVENT_BIND,EVENT_CHANGE_PRINCIPAL,EVENT_CHECK_FILE_ATTRIBUTES,EVENT_CONNECT,EVENT_CREATE_THREAD,EVENT_EXECUTE,EVENT_EXIT,EVENT_LINK,EVENT_LOADLIBRARY,EVENT_LOGCLEAR,EVENT_LOGIN,EVENT_LOGOUT,EVENT_MODIFY_FILE_ATTRIBUTES,EVENT_OTHER,EVENT_READ,EVENT_RECVMSG,EVENT_SENDMSG,EVENT_STARTSERVICE,EVENT_UNLINK,EVENT_UPDATE,EVENT_WRITE
3b5bcf7e-9b34-3143-96d8-12be852a7fff,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ae93ac65-8c6b-3e85-8d9c-28fdda67580a,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7e988168-d391-3a5c-b29c-dbe3116ed8e2,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
dc74b055-0504-3c07-a189-044ae94f5eb6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
351a9d67-7fec-313f-b98f-8f45d54ece67,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b9d60273-faa1-3446-b7bc-9d20b2e01d35,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5f584bc9-c569-3e2c-9a99-92586582bdd2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ac151edd-56ed-3355-8448-dcc981a0e6fa,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bffb2a75-5bfa-30ef-9dd6-727bcb97f687,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0787420c-2349-329d-a8bf-fb8459c6a3f3,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
18ce37e5-6ff6-3ab3-9f68-2ce93fff7cef,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b606f2fd-f029-367f-86e7-7080714d99c3,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
2758f764-f4fb-3f32-9755-8aedba96fb9f,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
a22dfd4b-6238-397d-b981-c197aff1e3f2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bb4d4f8e-ff1f-3913-9199-94733b63016f,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44c0913d-1d30-38c2-955c-1382aa66da61,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
410541a7-f68c-395b-b578-f8455e5c000b,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1985f933-defb-32db-a7f8-a7e0b81ffe9d,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
984aafef-cfc7-3d54-ac17-a03018ac0fb2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ba00bf9c-a4f1-3cce-84f1-e30d3f9760d4,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
d39a347c-d0a2-33cb-9378-431d2711218f,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0bf9bf58-68fe-3877-aa4a-531a9bf51957,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
cafb38e7-1299-3772-ab52-516d935b412a,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
5c6f27b0-debd-3589-978c-91b579e52ae9,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
0396cb6e-97eb-300c-a672-f66af8338ca4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
a3fc645d-590d-391c-a028-2dcb6dc54cfa,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
d0aa4cd9-010e-3f3e-890f-c3829106d23a,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f050b8bc-5e3b-3b59-9f1f-2e676eca8fbf,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e92fc258-ac77-3018-835f-9783fc6561e0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1f7639ea-7cac-3f4d-9684-783bccc844ab,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
fcf6989a-fff9-3c6f-bb9f-c0bb1e1d28ab,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
f72d87d0-3edf-3f17-b095-179a5253e0e6,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
c44b2f26-2e8c-30ff-880c-56d9af7f44e4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34fcedbf-da30-392e-aa3a-f7f04098566f,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
942f96b3-9e16-3c2b-b972-a8cb6365b75b,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
276dd6f5-285d-39e9-ae7d-3ba0f2ba3da6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4e55251e-9f2d-36d2-b574-23c540bc5395,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
b23a77b7-e08c-368b-adbf-fd9ed59662fd,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44bc52f1-6ad9-351b-9dbe-af1dc901109c,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
05719632-d8df-31d8-a61d-e3f1ff699a0d,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
89266ec0-1fa1-3975-990a-fc5244c642be,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
f1c55554-87e5-3da1-ac5c-964fbe7ea1fd,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
cc7e460e-75b6-3bfc-be60-bbf12623df4a,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
704eb7c2-9e95-3c26-8336-8f86db73ff50,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b2228373-e04a-33ff-9084-8e64c001b10b,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
31c57978-5984-37b0-b5f3-79d6b963a780,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
f69f9b75-df29-3582-9470-ae907df41af9,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
aa8d6f5e-a7e3-393e-8aac-0a8376bac9f0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ab67181d-8c03-3a68-9a90-69d92ddb30d3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
a37b1f29-55b6-32e4-b9b1-2ab279273770,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3790df1c-2df5-3a16-a038-3c39d683d2e3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
aaa84c61-e089-312f-a100-3f88ab09f5e0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
491418fb-e08d-30b2-9783-661cade18f8c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2a681ffe-501d-36ff-bacc-dc42e0ec2b86,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
64dfd628-bb94-32c0-b573-4f0180b5f30c,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3226f003-1c9a-3005-b9bc-3f35206e76ac,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
d343447e-e8d3-3715-8782-bf9ddf2efc7d,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e3a1cfd3-94dc-3f23-8226-2555151a7a33,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
a43a8dbc-0909-3573-8271-67b13f940eab,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
16ff0bf7-af9c-3d68-b93c-85c0ed7e52c1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
56e14136-d405-3019-82a8-83b0c2dcfca1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
c28217bb-e5bf-309d-9f22-9bfdcd65b155,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
12f450ea-a3e8-35c1-8a12-6b1c163a537a,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
037a9939-71ba-3ef8-bb2d-bbcd583170ca,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
a5fd6f34-ac1b-3357-b98f-3afb21ffb410,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2c99c966-cffa-35ae-9393-d970016d5dc7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
30b36cc5-18e3-38c6-994d-6801ffaf0c8b,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
cd523180-5511-3219-927c-df7da5ef60a6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
370aeeec-3b66-3a40-aa6c-3af222eb37a9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
b0de60c6-c70f-3573-8184-3327b1d48b1a,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b73d9b4d-da79-386e-9fd2-e030c715249b,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
16dc4b62-5a7f-3083-8da8-be1f54106038,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
9441c9cb-0230-3e73-8ab2-2522b76476a6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a4639b49-6d03-34c8-92a3-35903a76ad3b,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ffeb10dc-c0f3-3fbe-bde6-4c259bf8bbf5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
82f72c6e-a4cb-3750-bfae-2b3020b6ea7c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
573ba30a-379b-34a1-a5da-5d3032b38475,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a9fad788-f56a-3dc4-8752-179b2952e10f,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
24184206-f0c6-370c-949c-98b4f2722bdc,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
da4f4858-de71-3fae-8dcb-1643373fe083,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8181f439-f70a-31ae-9f48-28aea0ea916d,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ca686e41-a964-36ed-8dbf-66008663cdfe,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8d02b35e-ce45-3dfb-b769-c105bcb1a2c7,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41aeed38-8c63-3f6f-b6bc-c13ba8933746,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7c5f4dee-3831-334e-b804-112df79fdd9d,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
9fb8ede6-4fb3-3758-a9c5-9d1c4a5df728,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6fb0ee80-0f7d-3160-bcbe-60dbc788b845,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4d7b6fb8-f04c-3241-8f25-a4f2d13590b0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f49ad55f-e72f-39a0-9477-6785ce49e0d6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
59557329-5d68-354e-96b6-e9d062429376,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
c8f9aace-4fe4-387d-8972-c1ca5499f733,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
e2a16475-d447-39ac-8dc2-4f64f1f9e09d,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
30faf2e0-676e-3eb9-a9fe-369bec23c323,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ebe001d4-aa90-3645-9406-7713bca26df9,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
bfdbd5f2-2227-34cd-b325-e1400cb9c177,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
67e1da91-4015-38a7-9f7d-7bb7b8a2d4ca,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8102b302-82d2-3f6b-a27e-005831083db8,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
daa67031-aea7-36c6-a735-baa0a4280ac4,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6e6ba2b0-ab31-361a-8c2b-be572dadeb2e,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
09a83785-93f9-3717-ac10-47a35843ffa1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4b821988-44ee-331f-a242-ffb26b6f10a2,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f49edf3f-f72a-321b-824a-4d0922919a3b,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
cf0be3ff-2a3e-3c3e-8e19-51bf830b2cfc,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7dae3abc-21e1-3124-9d93-7a596a720c0d,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
122a3c86-3079-3b3c-8a9f-6a9a701b9e4a,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
fa883f48-55b1-3df0-a96d-a01bdd4b827d,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
bec6d81d-063d-39d6-80a7-181384b64766,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3ab928ef-0cec-36d0-8a5e-63fcf9812b46,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7ba4e0f3-3d0a-37d7-b79f-a79b30efea8c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41331e2b-9428-3946-95ac-ceac407e1ef8,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e6ae7b4d-a681-3e6a-8be1-92451de64b8c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
dc79ced2-8cbd-3123-9a3d-a327b486ed25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
e2581d44-02d6-3efd-bdfb-442d207ef40d,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0110d957-2fa1-3bef-8f90-eaea8cb05e89,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f9153cc9-ced9-3b2f-b0fe-de878e13e891,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
9f2d3002-884e-3998-975e-1289f786f524,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2f226a15-14d0-322d-a908-3d7a04570ca5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
963ab7dc-c593-37e2-a596-155889b03bd8,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
bf594142-2b7f-397e-b510-8d230c57e726,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
fb1ba1b5-0ddf-3a9a-80ca-01ceebe1b311,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
796e3ea6-4720-3e05-9221-7a3de5f1e8de,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bbe761e0-3713-3571-8914-6f3d4d77b423,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f3cb8e91-fe0a-3e1b-8a06-762041126292,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f6e6bc3a-19ce-3300-8877-aa9ee302001c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
311afa64-ab96-3747-a20c-ddc871a33840,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8d709371-9bbb-3579-a71b-f509d8200aa3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
d872bda1-27ad-3d2c-a7f6-35ac273e9852,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
cc78e292-1641-3fc2-9327-fdad7608aecf,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4b743993-3552-37d2-bc34-353eeee297e1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2da5fcd8-166b-3fbc-b5fc-1d23bee36565,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b00bf48a-cebc-3cdb-a704-96e6a55dc9ee,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e842cf52-48f4-38b2-86b9-95408f7c80ec,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
10bbc1d0-59a0-37a7-add0-9db4c60ddc98,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
144d703d-9d7d-3653-8bf6-79c490b3d60b,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4e6b0971-a0ad-3d55-986a-2c7d793cf057,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8038a1cb-4612-324b-b4b8-10ad0a3ab494,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7de85921-64b4-33b4-b1e4-fef77bb1433c,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1cd54ec2-f9b8-3a58-8351-259b0ba35414,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
f4866ac1-5fa5-3c34-8eec-cd155ba79615,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6cef364e-180c-3490-b217-89c7ba65b765,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
e53a5124-4dcb-3f50-aaa7-bb7ffa329d7d,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5306309a-3450-3db8-b094-c6742258ebbd,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
fa427343-ad1d-30f3-a140-171755b18cab,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
a6752a7d-d72e-387f-948a-f9d1ca259326,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
30437e95-7151-3bb8-8fde-39a2f4928878,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
31ff3f9b-5123-373e-94b3-0db258cf3bb5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5cd8466a-5608-3506-bb15-e4c2fd864ecf,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
548c3d3a-9848-3279-b100-97d65dfe23d6,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8ca9e957-a683-372e-858c-55fbdc961aa1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8bb172df-559b-3eae-a0fb-1f7a74efd499,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
d0f00443-40e6-3a96-93d5-e1cfe105079c,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ae08b9c3-0106-3ba8-868d-38bfcf8cbab0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
a0f5a5d6-3d74-39dd-aa52-7bc6ff90d8b7,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
10d4d44c-e1a2-3acb-b3da-57e6749684c0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
06b036cf-319d-3063-b86a-80e6e96c4bc7,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
479aa0b6-b6c4-3085-9e04-7672794eb12e,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
de35f429-57e2-34fb-bb73-07f35c3a8bf3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28620489-f7a5-356e-b43f-72a48a4302b3,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
d3aa154c-26cf-3671-96de-f65d7bee83a5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
df4ef9b3-254d-3223-9f58-0e497346b4cc,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2a42505d-1aa9-3429-b4a5-ec3a3a1207f0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
c98adc0e-2943-3ae1-adfb-7221a08ccdea,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
b351efbc-3745-3759-98e9-cfdad1c3fdfe,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7a345233-7fd6-3caa-b0c8-ef07deaaf5aa,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
41059b03-7cec-3c85-85ef-eec17a5e5e54,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1
576e969a-7dd8-31f3-ab07-cce857247f94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4af1e60d-fd40-3e81-b5b3-b39f0dbb3ed6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
54a4833f-2b81-3fcf-a7a2-41d3e63dc924,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
c7e9a4da-f071-34e1-a3a6-d5f8cc1c7adb,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
60fe90ed-e376-3f18-8b5a-16c3f4ce1b59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4465619b-b0bf-3a0f-82b9-0e08ffa7db13,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
74b7268d-e538-3f3a-8ec6-3673ab5b7cd1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
58c14d50-318d-320e-adc9-4cf6b01680bb,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41ee2bb1-1ff5-33f5-ae95-e98536c2cfc2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9c5b35e8-90c4-3134-8b8e-da481259f979,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
24898ae3-8cd4-329b-ac43-4aa78838a8c8,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
eb504057-99c6-3220-a0d9-439b0364eb40,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f0910ab9-3a6f-348a-9d1e-7c6848e0374a,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
34562cca-2de3-3b1a-b188-149727997fd4,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
7216d200-c79b-374a-9ac0-67c94ef16cac,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
dea9e469-e119-35ce-b0e3-28e671de72c1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3c07853b-6972-32fe-9084-543d0a30e8e6,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
09a4a364-d478-3db2-a0bd-236675763ad7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
7d23d86c-b3d3-3952-adb7-4064c17d418a,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
87bfb43d-69fb-3d9b-8255-6f4d3b4d8f7c,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
898871c0-6d49-37f5-9baa-59c9206555b5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0207ab1e-52d7-3e02-bc16-12a2e9c6d94b,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2e066d4e-fab7-3f34-9c46-3f8c810b5c32,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77a8533a-9512-33a6-a6f5-29e671492f6e,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bfe265b4-9fbe-3755-8bbb-b1063b2c2066,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
f77656dd-ff64-3e9d-b936-4903b80f1449,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
